"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000000003",33.9989193677397,-1.04142134144461,0.353091732562626,-2.94943564349782,0.00318354869466085,0.0116652298725028
"ENSG00000001617",22.2827883952412,-2.18910665078609,0.403279627138442,-5.42825995530539,5.69061152550483e-08,3.11735858618103e-06
"ENSG00000002549",33.9171349873804,-1.21250539430151,0.287585082920727,-4.21616233355099,2.48494911708473e-05,0.000301615347564179
"ENSG00000003756",177.299205169079,1.89678541470006,0.501121119158154,3.78508376954161,0.000153656810998254,0.00110062865184631
"ENSG00000004478",257.71185841075,1.10190636108877,0.191894620951312,5.74224725855317,9.34282645746024e-09,6.69799415030704e-07
"ENSG00000004700",270.525992532092,2.21532006573425,0.52334207209519,4.23302498280954,2.30568880812649e-05,0.000287800929274775
"ENSG00000004777",6.41939662620177,1.89260298800413,0.517015088448663,3.66063395496447,0.000251591976997813,0.00160111930093282
"ENSG00000004838",1.6853830425158,2.85864012647319,0.994492995188046,2.87446984574553,0.00404706413365843,0.0141771915232407
"ENSG00000005001",48.2310946408938,1.04547871077231,0.3968613302648,2.63436780316875,0.00842941214002898,0.0258302502837647
"ENSG00000005022",534.616699477658,-1.4063072053921,0.292058746985895,-4.81515181416574,1.47088022875097e-06,4.16669980692261e-05
"ENSG00000005059",5.83551244093096,-1.12726486557222,0.399910215918727,-2.81879487120008,0.00482043127586959,0.0164155496298665
"ENSG00000005238",86.440868245242,1.19715141252593,0.284493013863562,4.20801690793035,2.5762159461618e-05,0.000309324501630333
"ENSG00000005339",52.1572397717663,1.36821699304864,0.364913975529158,3.74942338414033,0.000177241634845119,0.001216537014586
"ENSG00000005448",4.04571643783628,-1.28563134187824,0.521559720888656,-2.46497436513642,0.0137023054324395,0.0385669330590922
"ENSG00000005469",20.8155012511778,-2.20701832654762,0.556045687099605,-3.9691312741938,7.21351357910806e-05,0.000638794980697705
"ENSG00000005483",36.9450469907975,1.20559908937897,0.263603399392989,4.57353392314041,4.79565990597968e-06,0.000100095742012277
"ENSG00000005513",7.87130591584634,4.89729956946903,0.757251540714082,6.46720317643847,9.98333802512178e-11,9.69340043749505e-09
"ENSG00000005889",21.3401374197213,1.30349367802148,0.31061861001097,4.19644424387659,2.71138171381944e-05,0.000320784234971296
"ENSG00000006015",10.1204788981096,-1.45566366043463,0.495912320338718,-2.9353246546494,0.00333198869394785,0.0120802905836645
"ENSG00000006062",11.6276808254009,1.26587487308519,0.381717738914973,3.31625896318945,0.000912312480005615,0.00427482821335964
"ENSG00000006555",7.45315660588562,-2.17998973291242,0.528808980582252,-4.12245217642127,3.74860451630166e-05,0.000403418668740021
"ENSG00000006625",96.0087868607461,-1.30403088016466,0.306953249911252,-4.24830452370742,2.15394474977377e-05,0.000274682095738744
"ENSG00000006652",80.14285870925,1.29567970490756,0.332519693074016,3.89655028527634,9.75725561984628e-05,0.000785480869211486
"ENSG00000006757",10.3462050776267,-1.02532433304701,0.366376351091746,-2.79855490124211,0.0051331842176356,0.0173125536029031
"ENSG00000007038",5.00229681299306,1.42585345235754,0.535761245639401,2.66135982018608,0.0077825739517243,0.02421261545094
"ENSG00000007384",82.4041638516041,1.61236975048632,0.335453232969556,4.80654109728807,1.53563927370423e-06,4.29172135323882e-05
"ENSG00000007520",90.2356873367434,-1.50390268564165,0.33098436487322,-4.54372727309251,5.52681557103443e-06,0.000109925846825302
"ENSG00000007545",31.3870072367059,1.17026889723078,0.238330132282675,4.91028509916976,9.09440732176352e-07,2.88935804101269e-05
"ENSG00000007944",35.6700109267195,1.15763388167562,0.442052014382373,2.61877300410687,0.00882466476686768,0.0268270459699265
"ENSG00000008056",2.02897844772526,2.95930942772037,0.874608015853408,3.38358370158864,0.000715463955253751,0.00354912309211164
"ENSG00000008128",23.424107011611,1.3437086627206,0.290761530861772,4.62134264714475,3.81264458213467e-06,8.46119737749914e-05
"ENSG00000008283",16.5325097881959,-1.02413598517109,0.307946280847874,-3.32569687918074,0.000881977874307784,0.00416941891326291
"ENSG00000008294",109.723938717546,1.02769802602719,0.255941171822479,4.01536813600276,5.93530765851949e-05,0.00055764836456597
"ENSG00000008300",18.0690337873312,2.44448296225871,0.640711269697775,3.81526450036033,0.000136037140292182,0.00100859550641987
"ENSG00000008311",40.6690001606415,1.23731935904157,0.450678710192808,2.74545775306808,0.00604265470184391,0.019730165025486
"ENSG00000008382",19.2942767677521,-1.20548976730851,0.431523567431518,-2.79356646609996,0.00521303147957062,0.0175316492079625
"ENSG00000008394",137.988599213643,-1.77496591336084,0.409644619486031,-4.33294086857004,1.47130637345936e-05,0.00021275050390988
"ENSG00000008405",131.187565533426,2.10446393248061,0.646340060908486,3.25597013052636,0.00113005639116467,0.00509390372714986
"ENSG00000008441",4.50846779406399,-2.48859534968899,0.551637485025043,-4.51128760688917,6.4435282438063e-06,0.000120700405435193
"ENSG00000008516",55.9940150801527,6.50901464245632,0.562913667414662,11.5630779980006,6.33949317528868e-31,2.98662579906671e-28
"ENSG00000008517",78.6801074084971,2.02705521484214,0.677741122999427,2.99089895249555,0.00278157520143116,0.0104452714083529
"ENSG00000008735",11.7218852782815,1.18623640108809,0.342522050001491,3.46324098282994,0.000533710167246925,0.00282940644619259
"ENSG00000010244",99.1228295830284,1.17092504189707,0.319797021341516,3.66146325248796,0.000250778835752825,0.00159964882890845
"ENSG00000010278",140.272805118277,-1.03364713432638,0.251799602473228,-4.10503878550119,4.04247050423513e-05,0.000426191151817986
"ENSG00000010438",58.8302138036606,-1.58354898862575,0.361885372958045,-4.37583032351333,1.20971091756555e-05,0.000186419844109704
"ENSG00000010704",1.59514270344351,-2.56614853875069,0.942107139966559,-2.72383939139001,0.00645278778367472,0.0208056350733306
"ENSG00000010810",28.8118335453618,1.24539176992145,0.235694378602669,5.28392648693975,1.26444007544211e-07,6.07852839765744e-06
"ENSG00000010818",36.0784028456404,1.36916180993644,0.250825494081359,5.45862299584399,4.79841408554876e-08,2.68206948666486e-06
"ENSG00000011021",26.7936310766717,1.02620813916238,0.229093154228117,4.4794360731554,7.48404993941489e-06,0.00013341026967677
"ENSG00000011132",19.1095564971,1.08749250936607,0.318327049721913,3.41627426986207,0.000634842718277961,0.00323283557186081
"ENSG00000011638",31.4808850013522,-1.02163617247376,0.275108133386184,-3.71358040163661,0.000204347502554662,0.00136306066732355
"ENSG00000012061",84.2591989201757,1.04240915258184,0.236213217840569,4.4130009408932,1.01947553261271e-05,0.000164604012251046
