Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	12	3.260869565217391	1.982003225896452E-4	SMAD4, ACE, CASP3, BNIP3, DDIT4, SLC2A1, ADM, PLOD2, LIMD1, WTIP, HSPG2, VEGFA	326	177	19462	4.04741603410627	0.32126196455712064	0.3498328461649358	0.3498328461649358
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	49	13.31521739130435	3.578852646188602E-4	ZNF251, ZNF805, ZMIZ2, LRRFIP1, TGIF1, KLF12, KLF13, ZNF284, ZNF282, ZNF160, OVOL2, MED22, CREB3, DGKQ, ZNF319, ZNF514, HOXB2, IRF5, JDP2, KDM7A, ZNF397, ZNF275, KDM3A, CTBP2, CBFB, CTBP1, MLLT6, MNT, DEAF1, ATXN7, NACC2, ZKSCAN2, ZNF587, ZNF224, ZNF664, XBP1, SMAD4, VEGFA, KLF8, ZNF37A, BHLHE40, ZNF416, ZNF778, ZNF337, PKN1, RBAK, RCOR1, ZFP28, ZNF354B	326	1736	19462	1.6850633287156145	0.5033108604062362	0.3498328461649358	0.3498328461649358
GOTERM_BP_DIRECT	GO:0007420~brain development	13	3.532608695652174	0.0016898365317088294	KDM4B, ACE, FKRP, SPHK2, ATP2B1, SMARCA1, HSPG2, EPOR, PPP3CC, PITPNM1, DDIT4, FPGS, PAFAH1B2	326	264	19462	2.9397425171965046	0.9633530423762146	1.0	1.0
GOTERM_BP_DIRECT	GO:0008285~negative regulation of cell proliferation	18	4.891304347826087	0.002068477396532155	SMAD4, KLF13, TES, CTBP2, CTBP1, TPBG, EIF2AK2, ADM, CGRRF1, HSPG2, CDC73, MNT, RASSF3, NACC2, FTH1, SPRY2, SPEG, SH2B3	326	462	19462	2.3259501234961357	0.9825438178793758	1.0	1.0
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	30	8.152173913043478	0.0034898102919560855	CTBP2, CBFB, CTBP1, CDC73, MNT, DEAF1, NACC2, TRIM27, ANKRD52, LRRFIP1, ZNF224, SNCA, TGIF1, PLK3, XBP1, KLF12, SMAD4, ZNF282, SAP30, VEGFA, OVOL2, KLF8, BHLHE40, ZNF778, TRIB3, ZNF337, BCOR, BCORL1, JDP2, ZNF354B	326	1015	19462	1.764513886790172	0.9989240073453225	1.0	1.0
GOTERM_BP_DIRECT	GO:0006760~folic acid-containing compound metabolic process	3	0.8152173913043478	0.003989118752145268	MTHFD1L, MTHFD2, FPGS	326	6	19462	29.849693251533747	0.9995960920999679	1.0	1.0
GOTERM_BP_DIRECT	GO:0045892~negative regulation of transcription, DNA-templated	20	5.434782608695652	0.005210189914589753	ZNF397, L3MBTL1, SMAD4, CTBP2, ZNF282, CTBP1, LIMD1, WTIP, DEAF1, NACC2, BHLHE40, SCMH1, HSBP1L1, TRIB3, BCOR, RBAK, ZNF224, EID2B, RCOR1, TRIM11	326	592	19462	2.016871165644172	0.9999632932210027	1.0	1.0
GOTERM_BP_DIRECT	GO:0006469~negative regulation of protein kinase activity	6	1.6304347826086956	0.005561502548194649	DBNDD2, DVL1, TRIB3, PKN1, TRIM27, SNCA	326	68	19462	5.267592926741249	0.9999815986114043	1.0	1.0
GOTERM_BP_DIRECT	GO:0090141~positive regulation of mitochondrial fission	4	1.0869565217391304	0.005615184428957288	BNIP3, DDHD2, SPIRE1, MIEF2	326	22	19462	10.854433909648632	0.9999834416870264	1.0	1.0
GOTERM_BP_DIRECT	GO:0006355~regulation of transcription, DNA-templated	29	7.880434782608696	0.00732827419334009	L3MBTL1, ZNF251, CHD7, LIMD1, MLLT6, SCMH1, DVL1, ZKSCAN2, LRRFIP1, ZNF224, ZNF664, PDE8A, TGIF1, SMAD4, ZNF284, ZNF282, ZNF160, SMARCA1, WTIP, SAP30, PTP4A3, ZNF37A, BHLHE40, ZNF778, ZNF514, ZNF337, RBAK, ZFP28, ZNF354B	326	1024	19462	1.6907052818251533	0.999999431081817	1.0	1.0
GOTERM_BP_DIRECT	GO:0032092~positive regulation of protein binding	6	1.6304347826086956	0.007928434785402389	ACE, RALB, LRP1, CAPRIN2, TRIB3, PKD1	326	74	19462	4.840490797546012	0.9999998255909535	1.0	1.0
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	16	4.3478260869565215	0.008171664221575396	CDKL2, PLK3, SRMS, CTBP1, CDC42BPG, TNK1, HUS1, EIF2AK2, CDC42BPB, RSKR, NRBP2, TRIB3, PKN1, CAMK1, MAP3K11, PDK1	326	445	19462	2.1464947956159097	0.9999998920108392	1.0	1.0
GOTERM_BP_DIRECT	GO:0070534~protein K63-linked ubiquitination	5	1.358695652173913	0.008337918192270666	ITCH, TRAF5, TRAF2, TRIM27, TRIM56	326	48	19462	6.21868609406953	0.9999999221877411	1.0	1.0
GOTERM_BP_DIRECT	GO:0031623~receptor internalization	5	1.358695652173913	0.0103003003064477	ITCH, RALB, LRP1, ADM, SNCA	326	51	19462	5.852881029712498	0.9999999983810918	1.0	1.0
