Category,Term,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR
GOTERM_CC_DIRECT,GO:0005829~cytosol,36,40.4494382,1.77E-04,"GALT, NEDD4L, SPATA2, PIK3C2A, RPS4Y1, PIK3C2B, RPS4X, HERC1, TBC1D30, CAPN3, SLC25A20, DLGAP5, PLEKHG3, EIF2B4, ARHGEF17, OSBPL3, TNNC2, CAD, MBD2, ACOT11, DHPS, RPS3A, RPS26, RGP1, DIAPH1, MLLT10, DIAPH2, MCM3AP, CACNB4, DNAJC6, ULK3, CCDC6, TRIM14, TKT, PLCB2, GALK2",75,5629,20660,1.761733878,0.026951431,0.027318858,0.027318858
GOTERM_CC_DIRECT,GO:0022627~cytosolic small ribosomal subunit,4,4.494382022,6.39E-04,"RPS26, RPS4X, RPS3A, RPS4Y1",75,47,20660,23.44397163,0.093705727,0.049179898,0.049179898
GOTERM_CC_DIRECT,GO:0097180~serine protease inhibitor complex,2,2.247191011,0.017782878,"PLAU, PLAT",75,5,20660,110.1866667,0.936910791,0.607749957,0.607749957
GOTERM_CC_DIRECT,GO:0005654~nucleoplasm,23,25.84269663,0.025803663,"MBD4, TLE2, MBD2, CAD, SPATA2, NEDD4L, GATA4, RPS3A, GATA3, PIK3C2A, RPS4Y1, PHOX2B, HINFP, PIK3C2B, RPS4X, RPS26, MLLT10, MCM3AP, PLAGL1, GALR1, TRIM14, TKT, ZNF212",75,4077,20660,1.554018478,0.982153221,0.607749957,0.607749957
GOTERM_CC_DIRECT,GO:0070062~extracellular exosome,15,16.85393258,0.026498497,"ACOT11, CAD, NEDD4L, GBA1, RPS3A, PLAT, PIK3C2A, RPS4X, RPS26, GATM, MYO1B, SCN11A, PLAU, MGAT4A, TKT",75,2240,20660,1.844642857,0.984010295,0.607749957,0.607749957
GOTERM_CC_DIRECT,GO:0005840~ribosome,4,4.494382022,0.026854028,"RPS26, RPS4X, RPS3A, RPS4Y1",75,180,20660,6.121481481,0.984884923,0.607749957,0.607749957
GOTERM_CC_DIRECT,GO:0031982~vesicle,4,4.494382022,0.027624998,"MYO1B, DNAJC6, PIK3C2A, TKT",75,182,20660,6.054212454,0.986621638,0.607749957,0.607749957
GOTERM_CC_DIRECT,GO:0016604~nuclear body,5,5.617977528,0.039929076,"TLE2, PLAGL1, YME1L1, GATA4, TKT",75,359,20660,3.836583101,0.998117605,0.768634716,0.768634716
GOTERM_CC_DIRECT,GO:0005884~actin filament,3,3.370786517,0.049133323,"DIAPH1, DIAPH2, MYO1B",75,99,20660,8.347474747,0.999573005,0.840725749,0.840725749
GOTERM_CC_DIRECT,GO:0032588~trans-Golgi network membrane,3,3.370786517,0.056407493,"RGP1, MYO1B, FUT9",75,107,20660,7.723364486,0.999869139,0.868675388,0.868675388
GOTERM_CC_DIRECT,GO:0005942~phosphatidylinositol 3-kinase complex,2,2.247191011,0.075942789,"PIK3C2A, PIK3C2B",75,22,20660,25.04242424,0.999994781,0.974599131,0.974599131
GOTERM_CC_DIRECT,GO:0098992~neuronal dense core vesicle,2,2.247191011,0.075942789,"PLAT, PLCB2",75,22,20660,25.04242424,0.999994781,0.974599131,0.974599131
GOTERM_CC_DIRECT,GO:0042101~T cell receptor complex,3,3.370786517,0.094229976,"TRAV3, TRAV2, TRAV8-1",75,144,20660,5.738888889,0.99999976,1,1
